country,iso,yearstart,yearend,region,subregion,numberofabortions,abortionrate,perc_p_ending_in_a,spontaneous,datatype,datasource,complete,classification,modelused,marriedonly,notes
Australia,36,2014,2014,Australia and New Zealand,Australia and New Zealand,4650,13.8,,No,Official Statistics,"Government of South Australia, Pregnancy Outcome Unit",Incomplete,Acknowledged incomplete,Yes,,Southern Australia only
Australia,36,2014,2014,Australia and New Zealand,Australia and New Zealand,8516,15.7,,No,Official Statistics,"Government of Western Australia, Department of Health",Incomplete,Acknowledged incomplete,Yes,,Western Australia only
Australia,36,2015,2015,Australia and New Zealand,Australia and New Zealand,8176,15,,No,Official Statistics,"Government of Western Australia, Department of Health",Incomplete,Acknowledged incomplete,Yes,,Western Australia only
Australia,36,2015,2015,Australia and New Zealand,Australia and New Zealand,4439,13.5,,No,Official Statistics,"Government of South Australia, Pregnancy Outcome Unit",Incomplete,Acknowledged incomplete,Yes,,Southern Australia only
Australia,36,2016,2016,Australia and New Zealand,Australia and New Zealand,4346,13.2,,No,Official Statistics,"Government of South Australia, Pregnancy Outcome Unit",Incomplete,Acknowledged incomplete,Yes,,Southern Australia only
Bangladesh,50,1995,1995,Central and Southern Asia,South-central Asia,730429,25,,No,Study,Singh et al 1997,,,Yes,All women,
Bangladesh,50,1995,1996,Central and Southern Asia,South-central Asia,100300,,,No,Official Statistics,Henshaw 2001,Incomplete,Abortion restricted,Yes,,
Bangladesh,50,1997,1998,Central and Southern Asia,South-central Asia,120042,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Abortion restricted,Yes,,
Bangladesh,50,1998,1999,Central and Southern Asia,South-central Asia,119997,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Abortion restricted,Yes,,
Bangladesh,50,1999,2000,Central and Southern Asia,South-central Asia,119634,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Abortion restricted,Yes,,
Bangladesh,50,2010,2010,Central and Southern Asia,South-central Asia,1299628,36,,No,Study,Singh et al 2012,,,Yes,All women,
Bangladesh,50,2014,2014,Central and Southern Asia,South-central Asia,1624320,39,,No,Study,Singh et al 2017,,,Yes,All women,
Armenia,51,1990,1990,Western Asia and Northern Africa,Western Asia,25282,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,,,
Armenia,51,1990,1990,Western Asia and Northern Africa,Western Asia,26094,,,Yes,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Below survey of women,Yes,,
Armenia,51,1991,1991,Western Asia and Northern Africa,Western Asia,27174,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,Yes,,
Armenia,51,1992,1992,Western Asia and Northern Africa,Western Asia,27958,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,Yes,,
Armenia,51,1993,1993,Western Asia and Northern Africa,Western Asia,27907,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,Yes,,
Armenia,51,1994,1994,Western Asia and Northern Africa,Western Asia,30571,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,Yes,,
Armenia,51,1995,1995,Western Asia and Northern Africa,Western Asia,30726,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,,,
Armenia,51,1995,1995,Western Asia and Northern Africa,Western Asia,30700,,,No,Official Statistics,Henshaw 2001,Incomplete,Below survey of women,,,
Armenia,51,1995,1995,Western Asia and Northern Africa,Western Asia,30726,,,Yes,Official Statistics,Guttmacher Questionnaire (publicly available),Incomplete,Below survey of women,Yes,,
Armenia,51,1996,1996,Western Asia and Northern Africa,Western Asia,31323,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,Yes,,
Armenia,51,1997,1997,Western Asia and Northern Africa,Western Asia,19872,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Below survey of women,Yes,,
Armenia,51,1997,1997,Western Asia and Northern Africa,Western Asia,25266,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,,,
Armenia,51,1998,1998,Western Asia and Northern Africa,Western Asia,12737,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Below survey of women,Yes,,
Armenia,51,1998,1998,Western Asia and Northern Africa,Western Asia,18286,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,,,
Armenia,51,1999,1999,Western Asia and Northern Africa,Western Asia,9638,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Below survey of women,Yes,,
Armenia,51,1999,1999,Western Asia and Northern Africa,Western Asia,14403,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,,,
Armenia,51,2000,2000,Western Asia and Northern Africa,Western Asia,11769,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,,,
Armenia,51,2000,2000,Western Asia and Northern Africa,Western Asia,8082,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Below survey of women,Yes,,
Armenia,51,2000,2000,Western Asia and Northern Africa,Western Asia,8082,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Below survey of women,,,
Armenia,51,2000,2000,Western Asia and Northern Africa,Western Asia,,81,,No,Survey,2000 Armenia DHS,,,Yes,All women,
Armenia,51,2001,2001,Western Asia and Northern Africa,Western Asia,10419,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,,,
Armenia,51,2001,2001,Western Asia and Northern Africa,Western Asia,7602,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Below survey of women,Yes,,
Armenia,51,2002,2002,Western Asia and Northern Africa,Western Asia,9372,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,,,
Armenia,51,2002,2002,Western Asia and Northern Africa,Western Asia,7116,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Below survey of women,Yes,,
Armenia,51,2003,2003,Western Asia and Northern Africa,Western Asia,7779,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,,,
Armenia,51,2003,2003,Western Asia and Northern Africa,Western Asia,7585,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,Yes,,
Armenia,51,2003,2003,Western Asia and Northern Africa,Western Asia,10290,,,Yes,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
Armenia,51,2004,2004,Western Asia and Northern Africa,Western Asia,7780,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,Yes,,
Armenia,51,2004,2004,Western Asia and Northern Africa,Western Asia,10487,,,Yes,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
Armenia,51,2005,2005,Western Asia and Northern Africa,Western Asia,7777,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,,,
Armenia,51,2005,2005,Western Asia and Northern Africa,Western Asia,7737,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,Yes,,
Armenia,51,2005,2005,Western Asia and Northern Africa,Western Asia,,54,,No,Survey,2005 Armenia DHS,,,Yes,All women,
Armenia,51,2005,2005,Western Asia and Northern Africa,Western Asia,10925,,,Yes,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
Armenia,51,2006,2006,Western Asia and Northern Africa,Western Asia,7688,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,,,
Armenia,51,2006,2006,Western Asia and Northern Africa,Western Asia,11132,,,Yes,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
Armenia,51,2006,2006,Western Asia and Northern Africa,Western Asia,7788,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,Yes,,
Armenia,51,2007,2007,Western Asia and Northern Africa,Western Asia,7934,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,Yes,,
Armenia,51,2007,2007,Western Asia and Northern Africa,Western Asia,11501,,,Yes,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
Armenia,51,2007,2007,Western Asia and Northern Africa,Western Asia,7204,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,,,
Armenia,51,2008,2008,Western Asia and Northern Africa,Western Asia,12469,,,Yes,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
Armenia,51,2008,2008,Western Asia and Northern Africa,Western Asia,9032,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,,,
Armenia,51,2008,2008,Western Asia and Northern Africa,Western Asia,9032,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,Yes,,
Armenia,51,2009,2009,Western Asia and Northern Africa,Western Asia,10149,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,Yes,,
Armenia,51,2009,2009,Western Asia and Northern Africa,Western Asia,13797,,,Yes,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
Armenia,51,2009,2009,Western Asia and Northern Africa,Western Asia,10149,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,,,
Armenia,51,2010,2010,Western Asia and Northern Africa,Western Asia,8577,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,,,
Armenia,51,2011,2010,Western Asia and Northern Africa,Western Asia,8334,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,,,
Armenia,51,2010,2010,Western Asia and Northern Africa,Western Asia,,28,,No,Survey,2010 Armenia DHS,,,Yes,All women,
Armenia,51,2010,2010,Western Asia and Northern Africa,Western Asia,8577,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,Yes,,
Armenia,51,2011,2011,Western Asia and Northern Africa,Western Asia,9334,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,Yes,,
Armenia,51,2012,2012,Western Asia and Northern Africa,Western Asia,9453,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,Yes,,
Armenia,51,2012,2012,Western Asia and Northern Africa,Western Asia,9453,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,,,
Armenia,51,2013,2013,Western Asia and Northern Africa,Western Asia,7839,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,,,
Armenia,51,2013,2013,Western Asia and Northern Africa,Western Asia,8711,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,Yes,,
Armenia,51,2014,2014,Western Asia and Northern Africa,Western Asia,11892,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,,,
Armenia,51,2014,2014,Western Asia and Northern Africa,Western Asia,8379,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Below survey of women,Yes,,
Armenia,51,2015,2015,Western Asia and Northern Africa,Western Asia,11104,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,,,
Armenia,51,2015,2015,Western Asia and Northern Africa,Western Asia,8507,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Below survey of women,Yes,,
Armenia,51,2016,2016,Western Asia and Northern Africa,Western Asia,5229,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Below survey of women,Yes,,
Armenia,51,2015,2016,Western Asia and Northern Africa,Western Asia,,21,,No,Survey,2015-16 Armenia DHS,,,Yes,All women,
Armenia,51,2016,2016,Western Asia and Northern Africa,Western Asia,11458,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,,,
Belgium,56,1993,1993,Europe and Northern America,Western Europe,10217,,,No,Official Statistics,Commission nationale dévaluation des interruptions de grossesse,Complete,,Yes,,
Belgium,56,1994,1994,Europe and Northern America,Western Europe,10521,,,No,Official Statistics,Commission nationale dévaluation des interruptions de grossesse,Complete,,Yes,,
Belgium,56,1995,1995,Europe and Northern America,Western Europe,11055,,,No,Official Statistics,Commission nationale dévaluation des interruptions de grossesse,Complete,,Yes,,
Belgium,56,1995,1995,Europe and Northern America,Western Europe,13400,,,No,Official Statistics,Henshaw 2001,Complete,,,,
Belgium,56,1996,1996,Europe and Northern America,Western Europe,12628,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Complete,,,,
Belgium,56,1996,1996,Europe and Northern America,Western Europe,12353,,,No,Official Statistics,Commission nationale dévaluation des interruptions de grossesse,Complete,,Yes,,
Belgium,56,1997,1997,Europe and Northern America,Western Europe,12300,,,No,Official Statistics,Henshaw 2001,Complete,,,,
Belgium,56,1997,1997,Europe and Northern America,Western Europe,12266,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Complete,,,,
Belgium,56,1997,1997,Europe and Northern America,Western Europe,12013,,,No,Official Statistics,Commission nationale dévaluation des interruptions de grossesse,Complete,,Yes,,
Belgium,56,1998,1998,Europe and Northern America,Western Europe,11999,,,No,Official Statistics,UNSD,Complete,,,,
Belgium,56,1998,1998,Europe and Northern America,Western Europe,11999,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Belgium,56,1998,1998,Europe and Northern America,Western Europe,11747,,,No,Official Statistics,Commission nationale dévaluation des interruptions de grossesse,Complete,,Yes,,
Belgium,56,1999,1999,Europe and Northern America,Western Europe,12734,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Complete,,,,
Belgium,56,1999,1999,Europe and Northern America,Western Europe,12734,,,No,Official Statistics,UNSD,Complete,,,,
Belgium,56,1999,1999,Europe and Northern America,Western Europe,12369,,,No,Official Statistics,Commission nationale dévaluation des interruptions de grossesse,Complete,,Yes,,
Belgium,56,2000,2000,Europe and Northern America,Western Europe,13762,,,No,Official Statistics,UNSD,Complete,,,,
Belgium,56,2000,2000,Europe and Northern America,Western Europe,15200,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Complete,,,,
Belgium,56,2000,2000,Europe and Northern America,Western Europe,13762,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Belgium,56,2000,2000,Europe and Northern America,Western Europe,13388,,,No,Official Statistics,Commission nationale dévaluation des interruptions de grossesse,Complete,,Yes,,
